stock_id,date,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,twse_divide_ratio
2239 英利-KY,2018-07-04,107年07月04日,2239,英利-KY,165.5,160.49,5.004201999999999,權息,177.5,144.5,161.5,161.6,除權息資料,109年第1季,89.84,-0.83,1.0247678018575852
2239 英利-KY,2019-10-28,108年10月28日,2239,英利-KY,101.5,97.0,4.5,息,106.5,87.3,97.0,97.0,除權息資料,109年第1季,89.84,-0.83,1.0463917525773196
2243 宏旭-KY,2018-07-18,107年07月18日,2243,宏旭-KY,28.65,28.15,0.5,息,30.95,25.35,28.15,28.15,除權息資料,109年第1季,17.64,-0.47,1.0177619893428065
2301 光寶科,2004-08-30,93年08月30日,2301,光寶科,36.7,31.66,5.04,權息,33.8,29.5,31.7,31.66,除權息資料,109年第2季,29.45,2.16,1.1577287066246058
2301 光寶科,2005-08-25,94年08月25日,2301,光寶科,36.25,33.13,3.12,權息,35.4,30.85,33.15,33.13,除權息資料,109年第2季,29.45,2.16,1.0935143288084466
2301 光寶科,2006-09-18,95年09月18日,2301,光寶科,44.0,40.86,3.14,權息,43.7,38.0,40.85,40.86,除權息資料,109年第2季,29.45,2.16,1.0771113831089352
2301 光寶科,2007-09-04,96年09月04日,2301,光寶科,51.4,47.09,4.31575,權息,50.3,43.8,47.1,47.09,除權息資料,109年第2季,29.45,2.16,1.0912951167728238
2301 光寶科,2008-08-08,97年08月08日,2301,光寶科,28.7,25.34,3.36,權息,27.1,23.6,25.35,25.34,除權息資料,109年第2季,29.45,2.16,1.1321499013806706
2301 光寶科,2009-08-17,98年08月17日,2301,光寶科,36.8,35.22,1.57612,權息,37.65,32.8,35.2,35.22,除權息資料,109年第2季,29.45,2.16,1.0454545454545452
2301 光寶科,2010-01-12,099年01月12日,2301,光寶科,40.45,38.01,2.4398299999999997,權息,40.65,35.35,38.0,38.01,除權息資料,108年第1季,31.88,0.63,1.0644736842105265
2301 光寶科,2010-08-12,99年08月12日,2301,光寶科,40.45,38.01,2.4398299999999997,權息,40.65,35.35,38.0,38.01,除權息資料,109年第2季,29.45,2.16,1.0644736842105265
2301 光寶科,2011-08-08,100年08月08日,2301,光寶科,34.2,31.17,3.025871,權息,33.35,29.0,31.15,31.17,除權息資料,109年第2季,29.45,2.16,1.0979133226324238
2301 光寶科,2012-08-07,101年08月07日,2301,光寶科,37.6,35.15,2.4457720000000003,權息,37.6,32.7,35.15,35.15,除權息資料,109年第2季,29.45,2.16,1.069701280227596
2301 光寶科,2013-08-07,102年08月07日,2301,光寶科,50.6,48.02,2.579758,權息,51.3,44.7,48.0,48.02,除權息資料,109年第2季,29.45,2.16,1.0541666666666667
2301 光寶科,2014-07-31,103年07月31日,2301,光寶科,54.0,51.03,2.967299,權息,54.6,47.5,51.0,51.03,除權息資料,109年第2季,29.45,2.16,1.0588235294117647
2301 光寶科,2015-08-10,104年08月10日,2301,光寶科,33.15,31.02,2.125125,權息,34.1,27.95,31.0,31.02,除權息資料,109年第2季,29.45,2.16,1.0693548387096774
2301 光寶科,2016-08-24,105年08月24日,2301,光寶科,48.1,45.68,2.414021,權息,50.2,41.15,45.7,45.68,除權息資料,109年第2季,29.45,2.16,1.0525164113785557
2301 光寶科,2017-08-10,106年08月10日,2301,光寶科,48.3,45.38,2.92,息,49.9,40.85,45.4,45.38,除權息資料,109年第2季,29.45,2.16,1.0638766519823788
2301 光寶科,2018-08-10,107年08月10日,2301,光寶科,39.85,36.93,2.92,息,40.6,33.25,36.95,36.93,除權息資料,109年第2季,29.45,2.16,1.0784844384303112
2301 光寶科,2019-07-22,108年07月22日,2301,光寶科,47.1,44.18,2.92,息,48.55,39.8,44.2,44.18,除權息資料,109年第2季,29.45,2.16,1.0656108597285068
2301 光寶科,2020-06-23,109年06月23日,2301,光寶科,53.1,49.9,3.2,息,54.8,44.95,49.9,49.9,除權息資料,109年第2季,29.45,2.16,1.0641282565130261
2302 麗正,2011-08-19,100年08月19日,2302,麗正,5.5,5.35,0.141102,權息,5.72,4.98,5.35,5.35,除權息資料,109年第1季,9.59,-0.09,1.0280373831775702
2302 麗正,2014-10-08,103年10月08日,2302,麗正,6.39,6.31,0.076199,權息,6.75,5.87,6.31,6.31,除權息資料,109年第1季,9.59,-0.09,1.012678288431062
2302 麗正,2015-08-13,104年08月13日,2302,麗正,7.14,6.59,0.545388,權息,7.24,5.94,6.59,6.59,除權息資料,109年第1季,9.59,-0.09,1.0834597875569043
2302 麗正,2016-09-01,105年09月01日,2302,麗正,6.25,6.22,0.024052,息,6.84,5.6,6.22,6.22,除權息資料,109年第1季,9.59,-0.09,1.004823151125402
2303 聯電,2004-07-13,93年07月13日,2303,聯電,23.8,21.96,1.84,權,23.4,20.5,22.0,21.96,除權息資料,109年第2季,17.24,0.74,1.0818181818181818
2303 聯電,2005-08-02,94年08月02日,2303,聯電,22.6,20.28,2.3229,權息,21.65,18.9,20.3,20.28,除權息資料,109年第2季,17.24,0.74,1.1133004926108374
2303 聯電,2006-08-02,95年08月02日,2303,聯電,17.85,17.24,0.6191409999999999,權息,18.4,16.05,17.25,17.24,除權息資料,109年第2季,17.24,0.74,1.0347826086956522
2303 聯電,2007-07-10,96年07月10日,2303,聯電,21.0,20.3,0.7,息,21.7,18.9,20.3,20.3,除權息資料,109年第2季,17.24,0.74,1.0344827586206897
2303 聯電,2008-08-08,97年08月08日,2303,聯電,14.25,12.89,1.36,權息,13.75,12.0,12.9,12.89,除權息資料,109年第2季,17.24,0.74,1.1046511627906976
2303 聯電,2010-07-08,99年07月08日,2303,聯電,14.7,14.2,0.5,息,15.15,13.25,14.2,14.2,除權息資料,109年第2季,17.24,0.74,1.0352112676056338
2303 聯電,2011-07-22,100年07月22日,2303,聯電,14.45,13.33,1.111648,息,14.25,12.4,13.35,13.33,除權息資料,109年第2季,17.24,0.74,1.0823970037453183
2303 聯電,2012-07-09,101年07月09日,2303,聯電,13.0,12.5,0.499802,息,13.35,11.65,12.5,12.5,除權息資料,109年第2季,17.24,0.74,1.04
2303 聯電,2013-07-08,102年07月08日,2303,聯電,14.8,14.39,0.406396,息,15.35,13.4,14.4,14.39,除權息資料,109年第2季,17.24,0.74,1.027777777777778
2303 聯電,2014-07-07,103年07月07日,2303,聯電,16.5,16.0,0.5,息,17.1,14.9,16.0,16.0,除權息資料,109年第2季,17.24,0.74,1.03125
2303 聯電,2015-07-14,104年07月14日,2303,聯電,12.55,12.0,0.549696,息,13.2,10.8,12.0,12.0,除權息資料,109年第2季,17.24,0.74,1.0458333333333334
2303 聯電,2016-07-12,105年07月12日,2303,聯電,12.95,12.38,0.5650189999999999,息,13.6,11.15,12.4,12.38,除權息資料,109年第2季,17.24,0.74,1.0443548387096773
2303 聯電,2017-07-11,106年07月11日,2303,聯電,14.3,13.8,0.5,息,15.15,12.45,13.8,13.8,除權息資料,109年第2季,17.24,0.74,1.036231884057971
2303 聯電,2018-07-10,107年07月10日,2303,聯電,17.65,16.93,0.711643,息,18.6,15.25,16.95,16.93,除權息資料,109年第2季,17.24,0.74,1.0412979351032448
2303 聯電,2019-07-16,108年07月16日,2303,聯電,14.9,14.31,0.589893,息,15.7,12.9,14.3,14.31,除權息資料,109年第2季,17.24,0.74,1.0419580419580419
2303 聯電,2020-07-15,109年07月15日,2303,聯電,16.8,15.99,0.803956,息,17.55,14.4,16.0,15.99,除權息資料,109年第2季,17.24,0.74,1.05
2308 台達電,2004-06-28,93年06月28日,2308,台達電,44.5,39.64,4.86,權息,42.4,36.9,39.6,39.64,除權息資料,109年第2季,51.22,3.72,1.1237373737373737
2308 台達電,2005-06-23,94年06月23日,2308,台達電,55.0,49.44,5.56194,權息,52.9,46.0,49.45,49.44,除權息資料,109年第2季,51.22,3.72,1.1122345803842264
2308 台達電,2006-06-16,95年06月16日,2308,台達電,92.8,84.1,8.7,權息,89.9,78.3,84.1,84.1,除權息資料,109年第2季,51.22,3.72,1.103448275862069
2308 台達電,2007-07-16,96年07月16日,2308,台達電,128.0,115.65,12.35,權息,123.5,108.0,115.5,115.65,除權息資料,109年第2季,51.22,3.72,1.1082251082251082
2308 台達電,2008-07-15,97年07月15日,2308,台達電,85.0,76.8,8.2,權息,82.1,71.5,76.8,76.8,除權息資料,109年第2季,51.22,3.72,1.1067708333333335
2308 台達電,2009-07-14,98年07月14日,2308,台達電,77.2,72.25,4.945099,權息,77.3,67.2,72.3,72.25,除權息資料,109年第2季,51.22,3.72,1.0677731673582296
2308 台達電,2010-07-14,99年07月14日,2308,台達電,115.0,110.8,4.199028,息,118.5,103.5,111.0,110.8,除權息資料,109年第2季,51.22,3.72,1.0360360360360361
2308 台達電,2011-07-26,100年07月26日,2308,台達電,108.0,102.8,5.195464,息,109.5,95.7,103.0,102.8,除權息資料,109年第2季,51.22,3.72,1.0485436893203883
2308 台達電,2012-07-19,101年07月19日,2308,台達電,92.3,88.8,3.494482,息,95.0,82.6,88.8,88.8,除權息資料,109年第2季,51.22,3.72,1.0394144144144144
2308 台達電,2013-07-08,102年07月08日,2308,台達電,148.0,142.7,5.291015,息,152.5,133.0,142.5,142.7,除權息資料,109年第2季,51.22,3.72,1.03859649122807
2308 台達電,2014-07-03,103年07月03日,2308,台達電,214.0,208.2,5.8,息,222.5,194.0,208.0,208.2,除權息資料,109年第2季,51.22,3.72,1.0288461538461537
2308 台達電,2015-06-30,104年06月30日,2308,台達電,158.0,151.3,6.7,息,166.0,136.5,151.5,151.3,除權息資料,109年第2季,51.22,3.72,1.0429042904290429
2308 台達電,2015-11-16,104年11月16日,2308,台達電,159.5,158.91,0.5851689999999999,權,175.0,143.5,159.5,159.5,除權息資料,109年第2季,51.22,3.72,1.0
2308 台達電,2016-07-07,105年07月07日,2308,台達電,158.0,153.0,5.0,息,168.0,138.0,153.0,153.0,除權息資料,109年第2季,51.22,3.72,1.0326797385620916
2308 台達電,2017-07-03,106年07月03日,2308,台達電,166.5,161.5,5.0,息,177.5,145.5,161.5,161.5,除權息資料,109年第2季,51.22,3.72,1.0309597523219813
2308 台達電,2018-07-02,107年07月02日,2308,台達電,109.5,104.5,5.0,息,114.5,94.1,104.5,104.5,除權息資料,109年第2季,51.22,3.72,1.0478468899521531
2308 台達電,2019-07-02,108年07月02日,2308,台達電,160.5,155.5,5.0,息,171.0,140.0,155.5,155.5,除權息資料,109年第2季,51.22,3.72,1.0321543408360128
2308 台達電,2020-07-02,109年07月02日,2308,台達電,169.5,164.5,5.0,息,180.5,148.5,164.5,164.5,除權息資料,109年第2季,51.22,3.72,1.0303951367781155
2311 日月光,2005-09-07,94年09月07日,2311,日月光,23.3,21.03,2.2798,權息,22.5,19.6,21.05,21.03,除權息資料,108年第4季,18.84,2.33,1.1068883610451306
2311 日月光,2007-08-20,96年08月20日,2311,日月光,34.5,28.58,5.929322,權息,30.55,26.6,28.6,28.58,除權息資料,108年第4季,18.84,2.33,1.2062937062937062
2311 日月光,2008-08-13,97年08月13日,2311,日月光,26.75,24.24,2.5158270000000003,權息,25.9,22.55,24.25,24.24,除權息資料,108年第4季,18.84,2.33,1.1030927835051547
2311 日月光,2009-07-27,98年07月27日,2311,日月光,21.2,20.7,0.499891,息,22.1,19.3,20.7,20.7,除權息資料,108年第4季,18.84,2.33,1.0241545893719808
2311 日月光,2010-07-27,99年07月27日,2311,日月光,27.6,24.76,2.833904,權息,26.45,23.05,24.75,24.76,除權息資料,108年第4季,18.84,2.33,1.1151515151515152
2311 日月光,2011-08-12,100年08月12日,2311,日月光,30.35,26.63,3.7102660000000003,權息,28.45,24.8,26.65,26.63,除權息資料,108年第4季,18.84,2.33,1.1388367729831146
2311 日月光,2012-08-20,101年08月20日,2311,日月光,25.9,22.15,3.7481050000000002,權息,23.7,20.6,22.15,22.15,除權息資料,108年第4季,18.84,2.33,1.1693002257336342
2311 日月光,2013-07-30,102年07月30日,2311,日月光,25.05,24.0,1.04945,息,25.65,22.35,24.0,24.0,除權息資料,108年第4季,18.84,2.33,1.04375
2311 日月光,2014-08-13,103年08月13日,2311,日月光,36.4,35.1,1.294118,息,37.55,32.65,35.1,35.1,除權息資料,108年第4季,18.84,2.33,1.037037037037037
2311 日月光,2014-12-18,-1830年12月18日,2311,日月光,36.4,35.1,1.294118,息,37.55,32.65,35.1,35.1,除權息資料,107年第4季,19.38,1.82,1.037037037037037
2311 日月光,2015-08-10,104年08月10日,2311,日月光,35.0,32.99,2.0037990000000003,息,36.25,29.7,33.0,32.99,除權息資料,108年第4季,18.84,2.33,1.0606060606060606
2311 日月光,2016-08-15,105年08月15日,2311,日月光,39.0,37.4,1.597185,息,41.1,33.7,37.4,37.4,除權息資料,108年第4季,18.84,2.33,1.0427807486631016
2311 日月光,2017-02-09,106年02月09日,2311,日月光,38.1,37.95,0.142784,權,41.9,34.2,38.1,38.1,除權息資料,108年第4季,18.84,2.33,1.0
2311 日月光,2017-08-09,106年08月09日,2311,日月光,39.7,38.32,1.377653,息,42.15,34.5,38.3,38.32,除權息資料,108年第4季,18.84,2.33,1.0365535248041777
2312 金寶,2004-06-30,93年06月30日,2312,金寶,17.6,15.61,1.99,權息,16.7,14.55,15.6,15.61,除權息資料,109年第1季,10.58,0.03,1.1282051282051284
2312 金寶,2005-07-07,94年07月07日,2312,金寶,14.65,13.27,1.38,權息,14.15,12.35,13.25,13.27,除權息資料,109年第1季,10.58,0.03,1.1056603773584905
2312 金寶,2006-07-26,95年07月26日,2312,金寶,11.7,10.97,0.73,權息,11.7,10.25,10.95,10.97,除權息資料,109年第1季,10.58,0.03,1.0684931506849316
2312 金寶,2007-07-17,96年07月17日,2312,金寶,15.05,14.25,0.8,權息,15.2,13.3,14.25,14.25,除權息資料,109年第1季,10.58,0.03,1.056140350877193
2312 金寶,2008-07-21,97年07月21日,2312,金寶,8.62,7.86,0.76,權息,8.41,7.31,7.86,7.86,除權息資料,109年第1季,10.58,0.03,1.0966921119592874
2312 金寶,2011-07-04,100年07月04日,2312,金寶,9.18,9.07,0.10282000000000001,息,9.7,8.44,9.07,9.07,除權息資料,109年第1季,10.58,0.03,1.0121278941565601
2312 金寶,2012-07-09,101年07月09日,2312,金寶,6.6,6.5,0.1,息,6.95,6.05,6.5,6.5,除權息資料,109年第1季,10.58,0.03,1.0153846153846153
2312 金寶,2013-07-25,102年07月25日,2312,金寶,9.7,9.59,0.100177,息,10.25,8.92,9.59,9.59,除權息資料,109年第1季,10.58,0.03,1.0114702815432741
2312 金寶,2016-08-16,105年08月16日,2312,金寶,12.3,12.0,0.3,息,13.2,10.8,12.0,12.0,除權息資料,109年第1季,10.58,0.03,1.0250000000000001
2312 金寶,2017-08-08,106年08月08日,2312,金寶,10.95,10.65,0.3,息,11.7,9.59,10.65,10.65,除權息資料,109年第1季,10.58,0.03,1.028169014084507
2312 金寶,2018-07-04,107年07月04日,2312,金寶,9.9,9.59,0.308498,息,10.5,8.64,9.59,9.59,除權息資料,109年第1季,10.58,0.03,1.032325338894682
2312 金寶,2019-07-09,108年07月09日,2312,金寶,10.6,10.3,0.3,息,11.3,9.27,10.3,10.3,除權息資料,109年第1季,10.58,0.03,1.029126213592233
2312 金寶,2020-07-09,109年07月09日,2312,金寶,10.85,10.54,0.30590900000000004,息,11.55,9.49,10.55,10.54,除權息資料,109年第1季,10.58,0.03,1.0284360189573458
2313 華通,2007-07-24,96年07月24日,2313,華通,17.1,16.7,0.39939600000000003,息,17.85,15.55,16.7,16.7,除權息資料,109年第1季,22.27,0.78,1.0239520958083834
2313 華通,2008-07-16,97年07月16日,2313,華通,7.8,7.7,0.1,息,8.23,7.17,7.7,7.7,除權息資料,109年第1季,22.27,0.78,1.0129870129870129
2313 華通,2012-06-28,101年06月28日,2313,華通,12.1,11.6,0.5,息,12.4,10.8,11.6,11.6,除權息資料,109年第1季,22.27,0.78,1.043103448275862
2313 華通,2013-07-11,102年07月11日,2313,華通,12.75,12.25,0.5,息,13.1,11.4,12.25,12.25,除權息資料,109年第1季,22.27,0.78,1.0408163265306123
2313 華通,2014-07-08,103年07月08日,2313,華通,19.8,19.3,0.5,息,20.65,17.95,19.3,19.3,除權息資料,109年第1季,22.27,0.78,1.0259067357512954
2313 華通,2015-07-08,104年07月08日,2313,華通,19.35,18.75,0.6,息,20.6,16.9,18.75,18.75,除權息資料,109年第1季,22.27,0.78,1.032
2313 華通,2016-07-12,105年07月12日,2313,華通,16.3,15.3,1.0,息,16.8,13.8,15.3,15.3,除權息資料,109年第1季,22.27,0.78,1.065359477124183
2313 華通,2017-07-12,106年07月12日,2313,華通,24.95,24.35,0.6,息,26.75,21.95,24.35,24.35,除權息資料,109年第1季,22.27,0.78,1.0246406570841888
2313 華通,2018-07-10,107年07月10日,2313,華通,31.15,29.95,1.2,息,32.9,27.0,29.95,29.95,除權息資料,109年第1季,22.27,0.78,1.0400667779632722
2313 華通,2019-07-11,108年07月11日,2313,華通,26.3,25.5,0.8,息,28.05,22.95,25.5,25.5,除權息資料,109年第1季,22.27,0.78,1.031372549019608
2313 華通,2020-07-09,109年07月09日,2313,華通,49.8,48.6,1.2,息,53.4,43.75,48.6,48.6,除權息資料,109年第1季,22.27,0.78,1.0246913580246912
2314 台揚,2007-07-09,96年07月09日,2314,台揚,21.4,20.75,0.64641,息,22.2,19.3,20.75,20.75,除權息資料,109年第1季,11.4,-0.07,1.0313253012048191
2314 台揚,2008-07-16,97年07月16日,2314,台揚,14.15,13.39,0.75052,息,14.3,12.5,13.4,13.39,除權息資料,109年第1季,11.4,-0.07,1.0559701492537314
2314 台揚,2009-07-15,98年07月15日,2314,台揚,14.0,13.42,0.577646,權息,14.35,12.5,13.4,13.42,除權息資料,109年第1季,11.4,-0.07,1.044776119402985
2314 台揚,2016-10-28,105年10月28日,2314,台揚,26.3,25.97,0.32298499999999997,權,28.9,23.4,26.3,26.3,除權息資料,109年第1季,11.4,-0.07,1.0
2314 台揚,2017-07-13,106年07月13日,2314,台揚,32.9,32.78,0.116154,息,36.05,29.55,32.8,32.78,除權息資料,109年第1季,11.4,-0.07,1.003048780487805
2314 台揚,2018-07-10,107年07月10日,2314,台揚,25.05,24.85,0.2,息,27.3,22.4,24.85,24.85,除權息資料,109年第1季,11.4,-0.07,1.0080482897384306
2314 台揚,2019-07-09,108年07月09日,2314,台揚,25.6,25.4,0.2,息,27.9,22.9,25.4,25.4,除權息資料,109年第1季,11.4,-0.07,1.0078740157480317
2315 神達,2004-08-04,93年08月04日,2315,神達,12.5,11.99,0.5054,息,12.8,11.2,12.0,11.99,除權息資料,102年第1季,20.44,-0.1,1.0416666666666667
2315 神達,2005-07-06,94年07月06日,2315,神達,37.0,34.83,2.1782,權息,37.25,32.4,34.85,34.83,除權息資料,102年第1季,20.44,-0.1,1.061692969870875
2315 神達,2006-08-10,95年08月10日,2315,神達,32.5,28.72,3.7847,權息,30.7,26.75,28.7,28.72,除權息資料,102年第1季,20.44,-0.1,1.132404181184669
2315 神達,2007-07-31,96年07月31日,2315,神達,43.35,38.66,4.6983,權息,41.35,36.0,38.65,38.66,除權息資料,102年第1季,20.44,-0.1,1.1216041397153946
2315 神達,2008-08-15,97年08月15日,2315,神達,21.7,19.39,2.3198,權息,20.7,18.05,19.4,19.39,除權息資料,102年第1季,20.44,-0.1,1.1185567010309279
2315 神達,2009-07-17,98年07月17日,2315,神達,13.5,13.3,0.2,息,14.2,12.4,13.3,13.3,除權息資料,102年第1季,20.44,-0.1,1.0150375939849623
2315 神達,2010-08-24,99年08月24日,2315,神達,12.95,12.8,0.15,息,13.65,11.95,12.8,12.8,除權息資料,102年第1季,20.44,-0.1,1.0117187499999998
2315 神達,2011-07-29,100年07月29日,2315,神達,11.35,11.2,0.14999500000000002,息,11.95,10.45,11.2,11.2,除權息資料,102年第1季,20.44,-0.1,1.0133928571428572
2315 神達,2012-09-14,101年09月14日,2315,神達,10.0,9.84,0.1509,息,10.5,9.16,9.84,9.84,除權息資料,102年第1季,20.44,-0.1,1.016260162601626
2315 神達,2013-07-26,102年07月26日,2315,神達,10.75,10.55,0.2,息,11.25,9.82,10.55,10.55,除權息資料,102年第1季,20.44,-0.1,1.018957345971564
2316 楠梓電,2004-08-09,93年08月09日,2316,楠梓電,14.8,13.83,0.97549,權息,14.75,12.9,13.85,13.83,除權息資料,109年第1季,35.72,0.39,1.068592057761733
2316 楠梓電,2005-07-29,94年07月29日,2316,楠梓電,11.8,10.96,0.84,權息,11.7,10.2,10.95,10.96,除權息資料,109年第1季,35.72,0.39,1.0776255707762559
2316 楠梓電,2006-07-18,95年07月18日,2316,楠梓電,9.95,9.85,0.1,息,10.5,9.17,9.85,9.85,除權息資料,109年第1季,35.72,0.39,1.0101522842639594
2316 楠梓電,2013-07-11,102年07月11日,2316,楠梓電,11.75,11.55,0.19994,息,12.35,10.75,11.55,11.55,除權息資料,109年第1季,35.72,0.39,1.0173160173160172
2316 楠梓電,2014-07-04,103年07月04日,2316,楠梓電,16.45,15.65,0.8,息,16.7,14.6,15.65,15.65,除權息資料,109年第1季,35.72,0.39,1.0511182108626198
2316 楠梓電,2015-07-02,104年07月02日,2316,楠梓電,29.3,27.8,1.5,息,30.55,25.05,27.8,27.8,除權息資料,109年第1季,35.72,0.39,1.0539568345323742
2316 楠梓電,2016-07-05,105年07月05日,2316,楠梓電,29.35,24.85,4.5,息,27.3,22.4,24.85,24.85,除權息資料,109年第1季,35.72,0.39,1.1810865191146882
2316 楠梓電,2019-07-04,108年07月04日,2316,楠梓電,24.15,23.15,1.0,息,25.45,20.85,23.15,23.15,除權息資料,109年第1季,35.72,0.39,1.043196544276458
2316 楠梓電,2020-07-13,109年07月13日,2316,楠梓電,31.3,30.8,0.5,息,33.85,27.75,30.8,30.8,除權息資料,109年第1季,35.72,0.39,1.0162337662337662
2317 鴻海,2004-08-23,93年08月23日,2317,鴻海,124.0,104.29,19.719983,權息,111.5,97.0,104.5,104.29,除權息資料,109年第1季,87.45,0.15,1.186602870813397
2317 鴻海,2005-09-02,94年09月02日,2317,鴻海,169.0,137.04,31.967142,權息,146.5,127.5,137.0,137.04,除權息資料,109年第1季,87.45,0.15,1.2335766423357664
2317 鴻海,2006-08-17,95年08月17日,2317,鴻海,221.0,179.25,41.75,權息,191.5,167.0,179.5,179.25,除權息資料,109年第1季,87.45,0.15,1.2311977715877438
2317 鴻海,2007-08-27,96年08月27日,2317,鴻海,282.5,229.76,52.74,權息,245.5,214.0,230.0,229.76,除權息資料,109年第1季,87.45,0.15,1.2282608695652173
2317 鴻海,2008-09-16,97年09月16日,2317,鴻海,137.5,114.35,23.15,權息,122.0,106.5,114.5,114.35,除權息資料,109年第1季,87.45,0.15,1.2008733624454149
2317 鴻海,2009-06-02,98年06月02日,2317,鴻海,129.5,111.65,17.847826,權息,119.0,104.0,111.5,111.65,除權息資料,109年第1季,87.45,0.15,1.1614349775784754
2317 鴻海,2010-08-25,99年08月25日,2317,鴻海,133.0,116.96,16.035714000000002,權息,125.0,109.0,117.0,116.96,除權息資料,109年第1季,87.45,0.15,1.1367521367521367
2317 鴻海,2011-07-29,100年07月29日,2317,鴻海,90.3,81.18,9.118182000000001,權息,86.8,75.5,81.2,81.18,除權息資料,109年第1季,87.45,0.15,1.1120689655172413
2317 鴻海,2012-08-10,101年08月10日,2317,鴻海,91.0,81.36,9.636363000000001,權息,87.0,75.7,81.4,81.36,除權息資料,109年第1季,87.45,0.15,1.1179361179361178
2317 鴻海,2013-09-09,102年09月09日,2317,鴻海,82.9,74.0,8.9,權息,79.1,68.9,74.0,74.0,除權息資料,109年第1季,87.45,0.15,1.1202702702702703
2317 鴻海,2014-08-28,103年08月28日,2317,鴻海,112.0,98.39,13.607142999999999,權息,105.0,91.6,98.4,98.39,除權息資料,109年第1季,87.45,0.15,1.1382113821138211
2317 鴻海,2015-09-03,104年09月03日,2317,鴻海,90.6,82.66,7.933333999999999,權息,90.9,74.4,82.7,82.66,除權息資料,109年第1季,87.45,0.15,1.0955259975816203
2317 鴻海,2016-09-02,105年09月02日,2317,鴻海,87.4,75.81,11.581819,權息,83.3,68.3,75.8,75.81,除權息資料,109年第1季,87.45,0.15,1.1530343007915569
2317 鴻海,2017-07-13,106年07月13日,2317,鴻海,118.5,114.0,4.5,息,125.0,103.0,114.0,114.0,除權息資料,109年第1季,87.45,0.15,1.0394736842105263
2317 鴻海,2018-07-25,107年07月25日,2317,鴻海,85.2,83.2,2.0,息,91.5,74.9,83.2,83.2,除權息資料,109年第1季,87.45,0.15,1.0240384615384615
2317 鴻海,2019-07-25,108年07月25日,2317,鴻海,81.3,77.3,4.0,息,85.0,69.6,77.3,77.3,除權息資料,109年第1季,87.45,0.15,1.0517464424320828
2317 鴻海,2020-07-23,109年07月23日,2317,鴻海,85.9,81.7,4.2,息,89.8,73.6,81.7,81.7,除權息資料,109年第1季,87.45,0.15,1.0514075887392902
2321 東訊,2004-08-04,93年08月04日,2321,東訊,13.5,13.1,0.4,息,14.0,12.2,13.1,13.1,除權息資料,109年第1季,0.5,-0.19,1.0305343511450382
2321 東訊,2005-07-21,94年07月21日,2321,東訊,15.6,14.8,0.8,息,15.8,13.8,14.8,14.8,除權息資料,109年第1季,0.5,-0.19,1.054054054054054
2321 東訊,2006-07-13,95年07月13日,2321,東訊,13.1,12.3,0.8,息,13.15,11.45,12.3,12.3,除權息資料,109年第1季,0.5,-0.19,1.065040650406504
2321 東訊,2007-07-17,96年07月17日,2321,東訊,19.65,18.85,0.8,息,20.15,17.55,18.85,18.85,除權息資料,109年第1季,0.5,-0.19,1.0424403183023871
2323 中環,2004-07-15,93年07月15日,2323,中環,16.5,15.51,0.99,息,16.5,14.45,15.5,15.51,除權息資料,109年第1季,15.39,-1.12,1.064516129032258
2323 中環,2020-07-17,109年07月17日,2323,中環,7.64,7.44,0.2,息,8.18,6.7,7.44,7.44,除權息資料,109年第1季,15.39,-1.12,1.0268817204301075
2324 仁寶,2004-08-02,93年08月02日,2324,仁寶,33.9,29.49,4.4159,權息,31.5,27.5,29.5,29.49,除權息資料,109年第1季,23.13,0.14,1.1491525423728812
2324 仁寶,2005-07-28,94年07月28日,2324,仁寶,31.3,28.92,2.38313,權息,30.9,26.9,28.9,28.92,除權息資料,109年第1季,23.13,0.14,1.083044982698962
2324 仁寶,2006-08-07,95年08月07日,2324,仁寶,30.3,27.84,2.469194,權息,29.75,25.9,27.85,27.84,除權息資料,109年第1季,23.13,0.14,1.0879712746858168
2324 仁寶,2007-08-10,96年08月10日,2324,仁寶,36.8,34.69,2.11,權息,37.1,32.3,34.7,34.69,除權息資料,109年第1季,23.13,0.14,1.0605187319884724
2324 仁寶,2008-08-25,97年08月25日,2324,仁寶,31.4,28.59,2.81,權息,30.55,26.6,28.6,28.59,除權息資料,109年第1季,23.13,0.14,1.0979020979020977
2324 仁寶,2009-08-18,98年08月18日,2324,仁寶,33.0,31.34,1.6567169999999998,權息,33.5,29.15,31.35,31.34,除權息資料,109年第1季,23.13,0.14,1.0526315789473684
2324 仁寶,2010-08-11,99年08月11日,2324,仁寶,39.6,36.51,3.0879849999999998,權息,39.05,34.0,36.5,36.51,除權息資料,109年第1季,23.13,0.14,1.084931506849315
2324 仁寶,2011-08-04,100年08月04日,2324,仁寶,37.35,34.64,2.709202,息,37.05,32.25,34.65,34.64,除權息資料,109年第1季,23.13,0.14,1.077922077922078
2324 仁寶,2012-08-09,101年08月09日,2324,仁寶,27.6,26.2,1.399712,息,28.0,24.4,26.2,26.2,除權息資料,109年第1季,23.13,0.14,1.0534351145038168
