,0
43107,728363 金居群益69購01
43108,728364 泰博群益69購01
43109,728365 璟德群益6A購02
43110,728366 宜鼎永豐6A購01
43111,728367 智冠永豐69購01
43112,728368 閎康永豐6A購01
43113,728369 廣積永豐6A購01
43114,72836P 群益WY
43115,72837 寶來SY
43116,728370 聯亞永豐6A購03
43117,728371 金山電元大69購01
43118,728372 信驊元大69購01
43119,728373 碩禾元大6C購01
43120,728374 璟德元大69購02
43121,728375 金居日盛6A購01
43122,728376 東洋統一6B購01
43123,728377 群聯統一6A購02
43124,728378 碩禾統一6C購01
43125,728379 環球晶統一6A購02
43126,72837P 元富PM
43127,72838 寶來SZ
43128,728380 穩懋統一6B購01
43129,728381 光隆永豐69購01
43130,728382 富喬永豐6A購01
43131,728383 聖暉永豐69購01
43132,728384 凡甲康和69購01
43133,728385 同致凱基6B購03
43134,728386 碩禾凱基6B購01
43135,728387 聯亞凱基6B購03
43136,728388 西柏國泰69購01
43137,728389 威剛國泰69購01
43138,72838P 元富PQ
43139,72839 寶來TA
43140,728390 僑威國泰69購01
43141,728391 鈊象國泰69購01
43142,728392 同致富邦6B購01
43143,728393 雙鴻富邦6B購01
43144,728394 廣積日盛6C購01
43145,728395 同致統一6A購01
43146,728396 金居統一6A購01
43147,728397 西柏中信69購01
43148,728398 同致台新69購01
43149,728399 國統台新69購01
43150,72839P YG國泰
43151,72840 寶來TB
43152,728400 同致玉山6A購01
43153,728401 伍豐群益69購01
43154,728402 同致群益6A購03
43155,728403 威剛群益69購01
43156,728404 原相群益6A購01
43157,728405 璟德群益6A購03
43158,728406 聯亞群益69購01
43159,728407 同致元大69購05
43160,728408 晶焱元大69購02
43161,728409 精測元大69購02
43162,72840P 元大QD
43163,72841 寶來TC
43164,728410 聯亞元大6A購03
43165,728411 穩懋元大69購02
43166,728412 友華永豐69購01
43167,728413 同致永豐6A購02
43168,728414 西柏永豐69購01
43169,728415 金居永豐69購01
43170,728416 健喬永豐69購01
43171,728417 榮剛永豐6A購01
43172,728418 精華永豐69購01
43173,728419 東洋中信69購01
43174,72841P 元大QF
43175,72842 寶來TD
43176,728420 聯亞群益69購02
43177,728421 譜瑞群益69購03
43178,728422 光隆元大6A購01
43179,728423 同致元大69購07
43180,728424 西柏元大69購01
43181,728425 金居元大69購01
43182,728426 康普元大69購01
43183,728427 環球晶元大69購04
43184,728428 雙鴻元大6C購01
43185,728429 西柏國泰69購02
43186,72842P V6統一
43187,728430 健喬國泰69購01
43188,728431 同致富邦6C購02
43189,728432 聯亞富邦6A購02
43190,728433 同致永昌6C購01
43191,728434 廣明第一73購01
43192,728435 同致凱基6B購04
43193,728436 中美晶日盛6C購01
43194,728437 光隆日盛69購01
43195,728438 陽程統一6B購01
43196,728439 雙鴻統一6B購01
43197,72843P 元大QQ
43198,72843P 寶來TE
43199,72844 群益TP
43200,728440 同致兆豐6A購02
43201,728441 碩禾兆豐6A購01
43202,728442 胡連國泰69購01
43203,728443 群聯國泰6B購01
43204,728444 同致元富69購01
43205,728445 岳豐元富6A購01
43206,728446 岳豐第一73購01
43207,728447 岳豐凱基69購01
43208,728448 岳豐康和69購01
43209,728449 威剛康和69購01
43210,72844P 凱基W3
43211,728450 友華中信69購01
43212,728451 泰博中信69購01
43213,728452 宜特群益6A購01
43214,728453 陽程群益6A購01
43215,728454 聯亞群益69購03
43216,728455 大江永豐6A購01
43217,728456 佰研永豐6A購01
43218,728457 岳豐永豐6A購01
43219,728458 東洋永豐69購01
43220,728459 智擎永豐6A購01
43221,72845P 凱基W4
43222,72845P 群益TQ
43223,72846 群益TR
43224,728460 大江元大6A購01
43225,728461 台星科元大69購01
43226,728462 台燿元大69購02
43227,728463 西柏元大69購02
43228,728464 岳豐元大69購01
43229,728465 岳豐元大69購02
43230,728466 帛漢元大69購01
43231,728467 信驊元大69購02
43232,728468 頎邦元大69購01
43233,728469 岳豐玉山69購01
43234,72846P 兆豐Q4
43235,72847 群益TS
43236,728470 光燿科富邦6C購01
43237,728471 同致富邦71購01
43238,728472 精華統一6A購01
43239,728473 璟德兆豐6A購01
43240,728474 環球晶兆豐6A購03
43241,728475 茂達凱基69購01
43242,728476 萬潤凱基69購01
43243,728477 精材凱基69購01
43244,728478 廣明凱基69購01
43245,728479 穩懋凱基69購01
43246,72847P 元富PX
43247,72848 大華TC
43248,728480 東洋合庫69購01
43249,728481 光環永豐6A購01
43250,728482 佰研永豐6A購02
43251,728483 胡連永豐69購01
43252,728484 新漢永豐69購01
43253,728485 萬潤永豐6A購01
43254,728486 碩禾永豐6A購01
43255,728487 精測永豐6A購01
43256,728488 廣明永豐6A購01
43257,728489 環宇永豐69購01
43258,72848P V8統一
43259,728490 穩懋永豐69購01
43260,728491 胡連中信69購01
43261,728492 環宇中信69購01
43262,728493 雙鴻中信6B購01
43263,728494 台燿群益69購01
43264,728495 光燿科群益69購01
43265,728496 同致群益69購01
43266,728497 振曜群益69購01
43267,728498 群聯群益69購02
43268,728499 廣明群益69購01
43269,72849P Z3永豐
43270,72850 大華TE
43271,728500 岳豐玉山69購02
43272,728501 友華國泰69購01
43273,728502 江興鍛國泰69購01
43274,728503 均豪國泰69購01
43275,728504 岳豐國泰69購01
43276,728505 岳豐國泰6B購01
43277,728506 大江元富69購01
43278,728507 友華元富69購01
43279,728508 台燿元富69購01
43280,728509 同致元富6A購03
43281,72850P Z4永豐
43282,72851 大華TF
43283,728510 聯亞元富6A購03
43284,728511 中美晶元大6B購02
43285,728512 同致元大6B購01
43286,728513 佰研元大6C購01
43287,728514 榮剛元大6A購01
43288,728515 東洋日盛69購02
43289,728516 台燿兆豐6A購01
43290,728517 同致兆豐6A購04
43291,728518 精材兆豐69購01
43292,728519 先豐群益69購01
43293,72851P 群益Q5
43294,72852 兆豐SS
43295,728520 振曜群益69購02
43296,728521 雙鴻群益6B購01
43297,728522 同致國泰69購03
43298,728523 波若威國泰69購01
43299,728524 先豐元富69購02
43300,728525 廣明元富69購01
43301,728526 昂寶永豐6A購01
43302,728527 大江凱基69購01
43303,728528 太醫凱基69購01
43304,728529 同致凱基69購02
43305,72852P W1統一
43306,72853 兆豐ST
43307,728530 波若威凱基69購01
43308,728531 波若威凱基69購02
43309,728532 威剛凱基69購02
43310,728533 濱川凱基69購01
43311,728534 穩懋凱基69購03
43312,728535 台燿日盛69購01
43313,728536 精測日盛69購01
43314,728537 力旺兆豐6A購01
43315,728538 千附兆豐6A購01
43316,728539 元太兆豐6A購02
43317,72853P 威剛永豐5C售01
43318,72854 康和SJ
43319,728540 昂寶兆豐6A購01
43320,728541 金居兆豐6A購01
43321,728542 茂迪兆豐69購01
43322,728543 精華兆豐6A購01
43323,728544 千附元大6A購01
43324,728545 威剛元大6B購01
43325,728546 胡連元大69購01
43326,728547 碩禾元大6C購02
43327,728548 環宇元大6A購01
43328,728549 聯亞元大6A購04
43329,72854P 僑威永豐5C售01
43330,728550 頎邦宏遠69購01
43331,728551 昂寶群益69購01
43332,728552 金居群益69購02
43333,728553 廣明群益69購02
43334,728554 精華康和69購01
43335,728555 岳豐永豐6A購02
43336,728556 茂達國泰69購01
43337,728557 康普國泰6A購01
43338,728558 廣明國泰6A購01
43339,728559 精測元富69購02
43340,72855P 光環日盛65售01
43341,72855P 凱基PA
43342,72856 工銀QG
43343,728560 同致元大6A購03
43344,728561 同致元大6A購04
43345,728562 岳豐元大69購04
43346,728563 智崴元大6A購01
43347,728564 精材元大69購02
43348,728565 廣明元大69購01
43349,728566 昂寶宏遠69購01
43350,728567 岳豐統一6A購01
43351,728568 威剛統一6A購01
43352,728569 鈊象兆豐6A購01
43353,72856P 聯亞凱基5C售01
43354,72857 工銀QH
43355,728570 佰研日盛6B購01
43356,728571 美磊日盛69購01
43357,728572 榮剛日盛69購01
43358,728573 中美晶國泰69購01
43359,728574 帛漢國泰6A購01
43360,728575 精材國票6A購01
43361,728576 威剛康和69購02
43362,728577 大江凱基69購02
43363,728578 光燿科凱基69購01
43364,728579 同致凱基69購03
43365,72857P 東洋玉山61售01
43366,72858 工銀QJ
43367,728580 美磊凱基69購01
43368,728581 譜瑞凱基69購01
43369,728582 碩禾富邦6B購01
43370,728583 大江群益69購02
43371,728584 東洋群益69購03
43372,728585 頎邦群益69購02
43373,728586 台半元大69購01
43374,728587 光環元大6B購03
43375,728588 邦特元大69購02
43376,728589 東洋元大69購01
43377,72858P 璟德康和61售01
43378,728590 金可元大69購01
43379,728591 振曜元大69購01
43380,728592 鈊象元大69購02
43381,728593 弘塑永豐69購01
43382,728594 岳豐永豐6A購03
43383,728595 威剛永豐6A購01
43384,728596 環球晶中信6A購01
43385,728597 西柏群益69購01
43386,728598 西柏群益69購02
43387,728599 金山電群益69購01
43388,72859P 伍豐國泰61售02
43389,72859P 元大WZ
43390,728600 精測群益6A購01
43391,728601 環宇群益69購02
43392,728602 環球晶群益69購03
43393,728603 威剛合庫69購01
43394,728604 友華永豐69購02
43395,728605 應華永豐69購01
43396,728606 泰博元大6A購01
43397,728607 廣明康和69購01
43398,728608 康普凱基69購02
43399,728609 聯亞凱基69購01
43400,72860P 元大P1
43401,72860P 群聯群益61售01
43402,728610 富喬國泰69購01
43403,728611 千附元富69購01
43404,728612 廣明元富6A購01
43405,728613 廣明統一6A購01
43406,728614 群聯兆豐6A購01
43407,728615 弘帆國泰69購01
43408,728616 岳豐群益6A購01
43409,728617 旺矽群益69購02
43410,728618 鈊象合庫69購01
43411,728619 信驊永豐69購01
43412,72861P 國泰RG
43413,72861P 聯亞永豐61售01
43414,72862 國泰RH
43415,728620 威剛永豐69購01
43416,728621 廣明永豐6A購02
43417,728622 穩懋永豐69購02
43418,728623 凡甲兆豐6A購01
43419,728624 富喬兆豐6A購01
43420,728625 群聯兆豐69購01
43421,728626 旺矽富邦69購01
43422,728627 VHQ元大6A購01
43423,728628 友華元大69購01
43424,728629 先豐元大69購01
43425,72862P 千附統一61售02
43426,728630 智晶元大6A購01
43427,728631 陽程元大6C購01
43428,728632 岳豐康和69購03
43429,728633 台燿凱基69購01
43430,728634 帛漢凱基69購01
43431,728635 立端永豐69購01
43432,728636 群聯永豐6A購01
43433,728637 廣積永豐69購01
43434,728638 智冠國泰69購01
43435,728639 智晶國泰69購01
43436,72863P 國泰RJ
43437,72863P 廣積統一61售01
43438,72864 日盛QM
43439,728640 美磊元富6A購01
43440,728641 頎邦元大6A購01
43441,728642 穩懋統一6A購01
43442,728643 穩懋統一6B購02
43443,728644 陽程富邦6B購01
43444,728645 環球晶永豐6A購02
43445,728646 弘塑國泰69購01
43446,728647 昇達科國泰6A購01
43447,728648 應華富邦6C購01
43448,728649 鐿鈦富邦6C購01
43449,72864P 單井國泰62售01
43450,72865 日盛QN
43451,728650 東洋國票6A購01
43452,728651 千附凱基69購01
43453,728652 均豪凱基69購01
43454,728653 岳豐凱基69購02
43455,728654 昇達科凱基69購01
43456,728655 信驊凱基69購01
43457,728656 陽程凱基69購01
43458,728657 精華凱基69購01
43459,728658 弘塑群益69購01
43460,728659 昂寶群益6A購01
43461,72865P 精華凱基61售01
43462,72866 日盛QP
43463,728660 應華群益69購01
43464,728661 力旺元大6A購01
43465,728662 立端元大69購01
43466,728663 江興鍛元大69購01
43467,728664 振曜元大6B購01
43468,728665 鐿鈦元大69購01
43469,728666 森鉅宏遠69購01
43470,728667 榮剛中信6B購01
43471,728668 中美晶群益6A購01
43472,728669 弘塑群益69購02
43473,72866P 茂迪群益61售03
43474,72867 日盛QQ
43475,728670 群聯群益69購03
43476,728671 精華群益69購03
43477,728672 璟德群益6A購04
43478,728673 頎邦群益69購03
43479,728674 西柏永豐69購02
43480,728675 陽程永豐6A購01
43481,728676 金居國泰6B購01
43482,728677 金山電元富69購01
43483,728678 群聯元富69購01
43484,728679 碩禾元富6A購02
43485,72867P 茂迪元富61售02
43486,72868 統一QY
43487,728680 環球晶元富69購03
43488,728681 金可元大69購02
43489,728682 金居元大69購02
43490,728683 環宇元大6B購01
43491,728684 威剛日盛6B購01
43492,728685 廣明日盛69購01
43493,728686 同致統一6B購03
43494,728687 環球晶統一6A購03
43495,728688 台半凱基69購01
43496,728689 先豐凱基69購01
43497,72868P 茂迪康和61售02
43498,72869 統一QZ
43499,728690 宜鼎凱基69購01
43500,728691 茂達凱基69購02
43501,728692 華研凱基69購01
43502,728693 群聯台新69購01
43503,728694 網家台新69購01
43504,728695 江興鍛國泰69購02
43505,728696 宏觀國泰69購02
43506,728697 良維國泰69購01
43507,728698 茂達國泰69購02
43508,728699 振曜富邦69購01
43509,72869P 聯亞日盛61售01
43510,72870 統一RA
43511,728700 中美晶元富69購01
43512,728701 伍豐第一73購01
43513,728702 先豐永豐69購01
43514,728703 安勤永豐69購01
43515,728704 華研永豐69購01
43516,728705 碩禾永豐6A購02
43517,728706 頎邦永豐69購01
43518,728707 台燿群益69購02
43519,728708 穩懋群益69購03
43520,728709 頎邦玉山69購01
43521,72870P 閎康群益61售02
43522,72871 統一RB
43523,728710 佰研統一6B購01
43524,728711 威剛兆豐6A購01
43525,728712 宏觀元大69購01
43526,728713 昂寶元大69購03
43527,728714 波若威元大69購01
43528,728715 萬潤元大69購04
43529,728716 西柏凱基69購01
43530,728717 金居凱基69購01
43531,728718 威剛凱基69購03
43532,728719 廣明凱基69購02
43533,72871P 太醫群益63售01
43534,72872 統一RC
43535,728720 雙鴻凱基69購01
43536,728721 鈊象凱基69購02
43537,728722 鈊象凱基69購03
43538,728723 翔名國泰69購01
43539,728724 碩禾國泰6B購01
43540,728725 原相凱基6A購01
43541,728726 伍豐群益6A購01
43542,728727 信驊群益69購01
43543,728728 威剛群益69購03
43544,728729 中美晶永豐6A購02
43545,72872P 森鉅群益63售01
43546,72873 永豐RJ
43547,728730 同致永豐6A購03
43548,728731 宜鼎永豐69購01
43549,728732 榮剛永豐6A購02
43550,728733 精材永豐6A購02
43551,728734 同亨富邦69購01
43552,728735 茂迪富邦69購02
43553,728736 光燿科日盛71購01
43554,728737 茂迪日盛6B購01
43555,728738 環宇日盛6B購01
43556,728739 弘塑元大6C購01
43557,72873P 網家群益61售02
43558,72874 永豐RK
43559,728740 均豪元大69購02
43560,728741 南光元大69購01
43561,728742 茂達元大69購01
43562,728743 中美晶統一6A購02
43563,728744 網家統一6B購01
43564,728745 廣明兆豐69購01
43565,728746 聯亞兆豐69購02
43566,728747 千附永豐6A購01
43567,728748 台燿永豐6A購01
43568,728749 同亨永豐69購01
43569,72874P 聯亞群益61售02
