Date,Open,High,Low,Close,Adj Close,Volume
5/1/2000,null,null,null,null,null,null
5/2/2000,8836.830078,8838.780273,8632.570313,8638.75,8638.717773,0
5/3/2000,8505.459961,8587,8395.230469,8420,8419.967773,0
5/4/2000,8444.070313,8655.200195,8338.919922,8425.379883,8425.347656,0
5/5/2000,8389.900391,8699.019531,8343.370117,8698.530273,8698.498047,0
5/8/2000,8669.469727,8742.69043,8538.5,8616.179688,8616.147461,0
5/9/2000,8607.650391,8660.769531,8566.639648,8635.839844,8635.807617,0
5/10/2000,8695.129883,8749.620117,8557.30957,8559.870117,8559.837891,0
5/11/2000,8427.339844,8440.780273,8281.679688,8349.910156,8349.87793,0
5/12/2000,8472.820313,8603.870117,8454.719727,8560.44043,8560.408203,0
5/15/2000,8639.94043,8639.94043,8456.530273,8465.019531,8464.987305,0
5/16/2000,8534.179688,8733.459961,8496.44043,8727.820313,8727.788086,0
5/17/2000,8885.240234,9131.860352,8885.240234,9085.740234,9085.706055,0
5/18/2000,9026.389648,9135.129883,9002.030273,9087.209961,9087.175781,0
5/19/2000,9030.679688,9146.589844,9030.570313,9119.769531,9119.735352,0
5/22/2000,8903.320313,8967.360352,8800.370117,8807.570313,8807.538086,0
5/23/2000,8811.44043,8820.730469,8634.730469,8671.009766,8670.977539,0
5/24/2000,8496.05957,8623.120117,8470.55957,8500.410156,8500.37793,0
5/25/2000,8609.799805,8643.660156,8418.5,8438.099609,8438.067383,0
5/26/2000,8397.009766,8578.320313,8386.370117,8559.459961,8559.427734,0
5/29/2000,8597.589844,8701.610352,8571.349609,8588.25,8588.217773,0
5/30/2000,8668.700195,8764.419922,8641.429688,8764.419922,8764.387695,0
5/31/2000,8969.650391,8969.650391,8879.429688,8939.519531,8939.486328,0
6/1/2000,8936.429688,8961.540039,8815.429688,8842.629883,8842.597656,0
6/2/2000,8979.780273,9026.860352,8880.980469,8883.450195,8883.416992,0
6/5/2000,8967.410156,8975.990234,8894.820313,8958.209961,8958.176758,0
6/6/2000,null,null,null,null,null,null
6/7/2000,8943.629883,9116.240234,8943.629883,9115.469727,9115.435547,0
6/8/2000,9151.30957,9209.480469,9055.719727,9067.879883,9067.845703,0
6/9/2000,9113.070313,9136.75,9011.200195,9036.660156,9036.626953,0
6/12/2000,9073.830078,9083.849609,8935.469727,8955.44043,8955.407227,0
6/13/2000,8905.450195,8984.129883,8879.519531,8891.089844,8891.056641,0
6/14/2000,8978.650391,9014.269531,8911.379883,8935.230469,8935.197266,0
6/15/2000,8943.209961,8968.990234,8826.69043,8844.969727,8844.9375,0
6/16/2000,8858.620117,8893.589844,8791.669922,8832.150391,8832.118164,0
6/19/2000,8786.370117,8799.679688,8653.620117,8751.099609,8751.067383,0
6/20/2000,8861.030273,8861.030273,8688.209961,8690.660156,8690.62793,0
6/21/2000,8733.200195,8742.230469,8631.639648,8637.599609,8637.567383,0
6/22/2000,8623.400391,8771.769531,8616.849609,8771.769531,8771.737305,0
6/23/2000,8742.209961,8785.530273,8682.019531,8684.929688,8684.897461,0
6/26/2000,8672.799805,8675.469727,8507.419922,8529.55957,8529.527344,0
6/27/2000,8587.400391,8587.400391,8412.009766,8424.169922,8424.137695,0
6/28/2000,8429.049805,8476.889648,8248.950195,8365.629883,8365.597656,0
6/29/2000,8433.900391,8440.839844,8112.080078,8120.890137,8120.859375,0
6/30/2000,8159.410156,8290.629883,8050.02002,8265.089844,8265.057617,0
7/3/2000,8260.950195,8368.55957,8138.720215,8297.769531,8297.737305,0
7/4/2000,8329.769531,8333.570313,8024.549805,8052.540039,8052.509277,0
7/5/2000,8079.279785,8438.719727,7988.540039,8421.740234,8421.708008,0
7/6/2000,8291.269531,8383.69043,8277.94043,8289.389648,8289.357422,0
7/7/2000,8318.469727,8370.55957,8169.77002,8173.080078,8173.049316,0
7/10/2000,8209.860352,8211.349609,8015.379883,8154.669922,8154.63916,0
7/11/2000,8153.810059,8262.639648,8116.02002,8158.629883,8158.599121,0
7/12/2000,8168.560059,8180.060059,8025.189941,8059.75,8059.719238,0
7/13/2000,8101.379883,8304.009766,8101.379883,8267.660156,8267.62793,0
7/14/2000,8309.669922,8530.5,8309.669922,8497.129883,8497.097656,0
7/17/2000,8601.259766,8643.209961,8564.969727,8585.519531,8585.487305,0
7/18/2000,8582.75,8582.75,8367.049805,8368.780273,8368.748047,0
7/19/2000,8275.480469,8423.589844,8270.570313,8411.879883,8411.847656,0
7/20/2000,8355.209961,8406.049805,8210.530273,8219.530273,8219.498047,0
7/21/2000,8273.040039,8300.679688,8058.140137,8167.370117,8167.339355,0
7/24/2000,8132.390137,8177.700195,8064.200195,8064.200195,8064.169434,0
7/25/2000,7984.790039,8119.629883,7900.390137,7900.390137,7900.359863,0
7/26/2000,7944.899902,8113.27002,7922.810059,7961.540039,7961.509766,0
7/27/2000,7932.859863,7959.959961,7723.439941,7956.279785,7956.249512,0
7/28/2000,7861.040039,8147.790039,7861.040039,8122.109863,8122.079102,0
7/31/2000,8126.799805,8155.990234,8068.089844,8114.919922,8114.88916,0
8/1/2000,8171.580078,8192.730469,7979.240234,7984.649902,7984.619141,0
8/2/2000,7985.830078,8044.870117,7910.279785,7916.850098,7916.819824,0
8/3/2000,7888.319824,7912.399902,7736.189941,7844.930176,7844.900879,0
8/4/2000,7881.720215,8029.140137,7856.600098,7925.200195,7925.169922,0
8/7/2000,7804,7809.439941,7680.529785,7715.990234,7715.961426,0
8/8/2000,7751.279785,7818.669922,7670.279785,7797.779785,7797.750977,0
8/9/2000,7866.109863,8048.140137,7866.109863,8048.140137,8048.109375,0
8/10/2000,8087.100098,8105.629883,7988.390137,8024.689941,8024.65918,0
8/11/2000,8012.640137,8082.069824,7962.049805,7974.649902,7974.619629,0
8/14/2000,7977.419922,7982.129883,7838.5,7848.870117,7848.84082,0
8/15/2000,7883.839844,7913.77002,7821.740234,7845.689941,7845.660645,0
8/16/2000,7870.580078,8023.169922,7870.580078,8003.529785,8003.499023,0
8/17/2000,8059.02002,8143.25,8000.459961,8143.25,8143.219238,0
8/18/2000,8192.299805,8276.240234,8175.350098,8176.819824,8176.789063,0
8/21/2000,8232.910156,8305.669922,8216.419922,8257.879883,8257.847656,0
8/22/2000,8244.419922,8244.419922,8086.660156,8118.049805,8118.019043,0
8/23/2000,null,null,null,null,null,null
8/24/2000,8162,8222.080078,8090.180176,8098.839844,8098.809082,0
8/25/2000,8120.959961,8142.470215,8014.950195,8026.319824,8026.289063,0
8/28/2000,7985.450195,7985.450195,7840.75,7845.870117,7845.84082,0
8/29/2000,7769.930176,7828.370117,7621.129883,7817.490234,7817.461426,0
8/30/2000,7784.740234,7809.350098,7543.160156,7543.959961,7543.931641,0
8/31/2000,7458.339844,7661.72998,7440.810059,7616.97998,7616.951172,0
9/1/2000,7659.819824,7660.899902,7381.009766,7420.060059,7420.032227,0
9/4/2000,7758.540039,7814.490234,7694.709961,7803.02002,7802.991211,0
9/5/2000,7829.339844,7829.339844,7723.140137,7785.620117,7785.591309,0
9/6/2000,7725.009766,7758.450195,7601.22998,7610.779785,7610.750977,0
9/7/2000,7467.939941,7520.169922,7418.52002,7430.930176,7430.902344,0
9/8/2000,7457.859863,7494.669922,7360.5,7367.990234,7367.962402,0
9/11/2000,7297.779785,7379.850098,7295.879883,7335.200195,7335.172363,0
9/12/2000,null,null,null,null,null,null
9/13/2000,7279.359863,7407.779785,7153.22998,7391.660156,7391.632324,0
9/14/2000,7348.810059,7367.27002,7144.120117,7152.290039,7152.263184,0
9/15/2000,7160.009766,7364.459961,7120.310059,7155.450195,7155.42334,0
9/18/2000,6990.47998,7026.27002,6902.540039,6910.140137,6910.114258,0
9/19/2000,6811.720215,6950.040039,6712.200195,6734.899902,6734.874023,0
9/20/2000,6843.950195,6910.910156,6720.339844,6880.089844,6880.063965,0
9/21/2000,6818.959961,6946.839844,6774.470215,6920.899902,6920.874023,0
9/22/2000,6737.540039,6780.27002,6600.100098,6612.089844,6612.064941,0
9/25/2000,6618.160156,6726.75,6550.209961,6677.459961,6677.43457,0
9/26/2000,6647.939941,6780.680176,6491.339844,6749.029785,6749.003906,0
9/27/2000,6706.450195,6840.379883,6668.069824,6717.040039,6717.01416,0
9/28/2000,6744.790039,6799.620117,6564.870117,6564.870117,6564.845215,0
9/29/2000,6571.620117,6589.819824,6425.580078,6432.359863,6432.335449,0
10/2/2000,6165.640137,6248.120117,6014.870117,6024.069824,6024.047363,0
10/3/2000,5943.790039,6214.529785,5907.040039,6143.439941,6143.41748,0
10/4/2000,5989.450195,5997.919922,5946.950195,5997.919922,5997.897461,0
10/5/2000,5932.790039,6047.779785,5904.97998,6029.649902,6029.627441,0
10/6/2000,6037.540039,6367.390137,6037.540039,6353.669922,6353.645508,0
10/9/2000,6336.299805,6338.52002,6203.470215,6209.419922,6209.396484,0
10/10/2000,null,null,null,null,null,null
10/11/2000,6070.430176,6070.430176,6013.529785,6040.549805,6040.527344,0
10/12/2000,5850.259766,5981.669922,5763.810059,5805.009766,5804.988281,0
10/13/2000,5577.859863,5876.109863,5482.97998,5876.109863,5876.087891,0
10/16/2000,6060.439941,6161.160156,5602.720215,5630.950195,5630.929199,0
10/17/2000,5512,5742.680176,5512,5702.359863,5702.338867,0
10/18/2000,5606.529785,5626.740234,5427.459961,5432.22998,5432.209473,0
10/19/2000,5261.939941,5284.339844,5074.439941,5081.279785,5081.260742,0
10/20/2000,5241.569824,5407.060059,5241.569824,5404.779785,5404.759277,0
10/23/2000,5644.72998,5718.169922,5539.970215,5608.950195,5608.929199,0
10/24/2000,5701.149902,5933.419922,5645.049805,5918.629883,5918.60791,0
10/25/2000,5914.370117,6035.169922,5898.970215,6023.779785,6023.757324,0
10/26/2000,5937.220215,6011.049805,5909.350098,5941.850098,5941.828125,0
10/27/2000,5991.830078,6003.379883,5804.919922,5805.169922,5805.148438,0
10/30/2000,5644.259766,5666.959961,5615.899902,5659.080078,5659.059082,0
10/31/2000,5530.799805,5626.029785,5502.669922,5544.180176,5544.159668,0
11/1/2000,5552.299805,5570.580078,5400.259766,5425.02002,5424.999512,0
11/2/2000,5385.540039,5630.009766,5381.419922,5626.080078,5626.059082,0
11/3/2000,5723.350098,5813.439941,5663.740234,5796.080078,5796.059082,0
11/6/2000,5679.089844,5708.77002,5609.140137,5657.47998,5657.458984,0
11/7/2000,5721.879883,5877.77002,5720.890137,5877.77002,5877.748047,0
11/8/2000,5926.399902,6164.620117,5889.009766,6067.939941,6067.91748,0
11/9/2000,6025.160156,6089.549805,5926.640137,6089.549805,6089.527344,0
11/10/2000,6039.189941,6126.089844,6018.450195,6088.740234,6088.717773,0
11/13/2000,5878.640137,5878.640137,5748.430176,5793.52002,5793.499023,0
11/14/2000,5747,5855.279785,5721.689941,5772.509766,5772.48877,0
11/15/2000,5896.640137,5942.060059,5696.009766,5737.02002,5736.999023,0
11/16/2000,5554,5581.930176,5436.850098,5454.129883,5454.109375,0
11/17/2000,5264.930176,5367.649902,5168.970215,5351.359863,5351.340332,0
11/20/2000,4994.72998,5036.620117,4841.669922,4845.209961,4845.191406,0
11/21/2000,4770.779785,5103,4760.680176,5103,5102.980957,0
11/22/2000,5128.97998,5293.890137,5113.220215,5130.609863,5130.590332,0
11/23/2000,5057.299805,5148.299805,5032.200195,5146.919922,5146.900391,0
11/24/2000,5218.180176,5423.430176,5218.180176,5419.990234,5419.969727,0
11/27/2000,5510.799805,5526.129883,5384.040039,5433.779785,5433.759277,0
11/28/2000,5388.680176,5411,5337.419922,5362.259766,5362.239746,0
11/29/2000,5275.379883,5386.359863,5266.140137,5319.459961,5319.44043,0
11/30/2000,5323.700195,5372.009766,5223.310059,5256.930176,5256.910645,0
12/1/2000,5173.02002,5342.060059,5163.22998,5342.060059,5342.040527,0
12/4/2000,5239.819824,5243.049805,5168.910156,5174.02002,5174.000488,0
12/5/2000,5139.529785,5241.169922,5102.680176,5199.200195,5199.180664,0
12/6/2000,5323.200195,5366.790039,5164.430176,5170.620117,5170.600586,0
12/7/2000,5131.939941,5216.220215,5131.939941,5212.72998,5212.710449,0
12/8/2000,5216.359863,5269.620117,5186.350098,5252.830078,5252.810547,0
12/11/2000,5283.810059,5300.299805,5237.189941,5284.410156,5284.390625,0
12/12/2000,5320.609863,5403.140137,5320.609863,5380.089844,5380.069824,0
12/13/2000,5380.339844,5397.290039,5332.52002,5384.359863,5384.339844,0
12/14/2000,5350.259766,5350.259766,5274.149902,5320.160156,5320.140625,0
12/15/2000,5256.089844,5264.180176,5202.040039,5224.740234,5224.720703,0
12/18/2000,5116.069824,5127.72998,5022.339844,5055.200195,5055.181152,0
12/19/2000,5004.600098,5044.069824,4957.27002,5040.25,5040.230957,0
12/20/2000,4966.799805,4998.350098,4919.200195,4947.890137,4947.871582,0
12/21/2000,4834.759766,4834.759766,4797.27002,4817.220215,4817.202148,0
12/22/2000,4765.100098,4888.350098,4728.410156,4811.220215,4811.202148,0
12/25/2000,null,null,null,null,null,null
12/26/2000,4871.859863,4880.410156,4711.379883,4721.359863,4721.342773,0
12/27/2000,4663.649902,4663.649902,4602.950195,4614.629883,4614.612793,0
12/28/2000,4581.060059,4797.140137,4555.910156,4797.140137,4797.12207,0
12/29/2000,4797.080078,4813.640137,4728.430176,4743.939941,4743.922363,0
1/1/2001,null,null,null,null,null,null
1/2/2001,4717.490234,4945.089844,4678,4935.279785,4935.26123,0
1/3/2001,4843.540039,4970.450195,4831.120117,4894.790039,4894.771484,0
1/4/2001,5028.319824,5169.129883,5028.319824,5136.129883,5136.110352,0
1/5/2001,5153.009766,5298.430176,5117.629883,5295.529785,5295.510254,0
1/8/2001,5248.100098,5368.77002,5188.509766,5188.509766,5188.490234,0
1/9/2001,5206.5,5376.120117,5206.5,5376.120117,5376.100098,0
1/10/2001,5406.129883,5476.899902,5350.069824,5436.779785,5436.759277,0
1/11/2001,5475.589844,5531.200195,5348.339844,5369.240234,5369.220215,0
1/12/2001,5404.350098,5423.189941,5288.790039,5339.399902,5339.380371,0
1/15/2001,5292.75,5380.490234,5254.830078,5379.660156,5379.640137,0
1/16/2001,5399.700195,5665.97998,5399.700195,5662.939941,5662.918945,0
1/17/2001,5702.870117,5805.259766,5652.52002,5769.950195,5769.929199,0
1/18/2001,5803.52002,5892.529785,5734.490234,5847.910156,5847.888184,0
1/19/2001,null,null,null,null,null,null
1/22/2001,null,null,null,null,null,null
1/23/2001,null,null,null,null,null,null
1/24/2001,null,null,null,null,null,null
1/25/2001,null,null,null,null,null,null
1/26/2001,null,null,null,null,null,null
1/29/2001,5850.700195,5933.680176,5680.060059,5680.060059,5680.039063,0
1/30/2001,5685.189941,5792.5,5577.870117,5792.5,5792.479004,0
1/31/2001,5853.620117,5992.430176,5821.890137,5936.200195,5936.178223,0
2/1/2001,5927.25,5975.049805,5850.990234,5897.930176,5897.908203,0
2/2/2001,5958.779785,6103.100098,5958.779785,6049.259766,6049.237305,0
2/5/2001,6012.430176,6012.430176,5867.790039,5932.419922,5932.397949,0
2/6/2001,5905.600098,6042.720215,5828.330078,5849.060059,5849.038086,0
2/7/2001,5738.660156,5781.200195,5685.589844,5693.580078,5693.559082,0
2/8/2001,5693.629883,5763.140137,5653.859863,5758.600098,5758.579102,0
2/9/2001,5782.419922,5893.399902,5742.450195,5809.839844,5809.818359,0
2/12/2001,5807.609863,5894.27002,5795.680176,5847.069824,5847.047852,0
2/13/2001,5922.02002,6027.490234,5917.629883,6027.490234,6027.467773,0
2/14/2001,6060.890137,6097.290039,5881.040039,5887.680176,5887.658203,0
2/15/2001,5963.069824,6104.240234,5945.060059,6104.240234,6104.217773,0
2/16/2001,6156.359863,6198.220215,5997.629883,6045.669922,6045.647461,0
2/19/2001,5921.180176,5991.290039,5846.069824,5937.299805,5937.277832,0
2/20/2001,5992.740234,6079.620117,5946.350098,5971.290039,5971.268066,0
2/21/2001,5920.950195,5957.779785,5863.140137,5949.959961,5949.937988,0
2/22/2001,5885.669922,5885.669922,5733.350098,5759.040039,5759.019043,0
2/23/2001,5727.029785,5778.100098,5678.22998,5726.930176,5726.90918,0
2/26/2001,5746.649902,5789.169922,5708.169922,5716.02002,5715.999023,0
2/27/2001,5788.02002,5805.399902,5660.140137,5674.689941,5674.668945,0
2/28/2001,null,null,null,null,null,null
3/1/2001,5581.950195,5584.459961,5478.649902,5499.859863,5499.839355,0
3/2/2001,5536.189941,5561.379883,5471.620117,5499.540039,5499.519531,0
3/5/2001,5506.600098,5610.899902,5473.009766,5609.740234,5609.719238,0
3/6/2001,5689.640137,5736.319824,5626.870117,5635.060059,5635.039063,0
3/7/2001,5735.790039,5793.759766,5735.790039,5777.129883,5777.108887,0
3/8/2001,5794.339844,5794.339844,5697.669922,5711.02002,5710.999023,0
3/9/2001,5655.919922,5683.109863,5632.259766,5680.430176,5680.40918,0
3/12/2001,5578.689941,5615.819824,5556.069824,5582.669922,5582.649414,0
3/13/2001,5509.790039,5646.859863,5498.560059,5610.399902,5610.378906,0
3/14/2001,5683.879883,5703.52002,5642.259766,5658.209961,5658.188965,0
3/15/2001,5656.419922,5747.009766,5600.660156,5742.740234,5742.719238,0
3/16/2001,5749.47998,5846.390137,5749.47998,5783.930176,5783.90918,0
3/19/2001,5783.02002,5791.379883,5629.120117,5641.890137,5641.869141,0
3/20/2001,5693.049805,5717.209961,5624.299805,5642.700195,5642.679199,0
3/21/2001,5602.140137,5684.350098,5602.140137,5623.419922,5623.398926,0
3/22/2001,5647.439941,5735.740234,5647.439941,5730.950195,5730.929199,0
3/23/2001,5801.569824,5836.169922,5790.290039,5800.549805,5800.528809,0
3/26/2001,5848.629883,5906.169922,5810.660156,5896.319824,5896.297852,0
3/27/2001,5943.910156,5981.310059,5871.109863,5884.330078,5884.308105,0
3/28/2001,5907.529785,5922.810059,5816.390137,5819.390137,5819.368652,0
3/29/2001,5812.600098,5846.629883,5787.120117,5833.879883,5833.85791,0
3/30/2001,5863.580078,5865.47998,5772.390137,5797.919922,5797.898926,0
4/2/2001,5797.850098,5797.850098,5596.180176,5607.72998,5607.708984,0
4/3/2001,5521.990234,5538.089844,5439.399902,5446.819824,5446.799316,0
4/4/2001,5386.589844,5455.52002,5345.600098,5405.850098,5405.82959,0
4/5/2001,null,null,null,null,null,null
4/6/2001,5570.709961,5584.140137,5508.810059,5515.129883,5515.109375,0
4/9/2001,5476.75,5476.75,5391.089844,5401.830078,5401.80957,0
4/10/2001,5432.959961,5506.100098,5349.140137,5353.5,5353.480469,0
4/11/2001,5470.669922,5474.169922,5362.430176,5467.75,5467.729492,0
4/12/2001,5521.930176,5563.509766,5503.109863,5533.220215,5533.199707,0
4/13/2001,5592.299805,5601.490234,5492.299805,5495.470215,5495.449707,0
4/16/2001,5490.419922,5490.419922,5409.049805,5432.279785,5432.259277,0
4/17/2001,5404.759766,5458.72998,5391.25,5431.950195,5431.929688,0
4/18/2001,5479.470215,5523.720215,5472.790039,5508.609863,5508.589355,0
4/19/2001,5682.459961,5683.629883,5602.790039,5608.5,5608.479004,0
4/20/2001,5645.109863,5645.109863,5590.870117,5596.629883,5596.608887,0
4/23/2001,5607.459961,5612.689941,5562.669922,5597.700195,5597.679199,0
4/24/2001,5569.620117,5644.680176,5567.430176,5589.339844,5589.318848,0
4/25/2001,5594.189941,5601.350098,5500.970215,5516.200195,5516.179688,0
4/26/2001,5542.390137,5548.669922,5461.5,5518.72998,5518.709473,0
4/27/2001,5505.609863,5509.319824,5416.040039,5416.669922,5416.649414,0
4/30/2001,5430.589844,5469.660156,5371.810059,5381.669922,5381.649902,0
5/1/2001,null,null,null,null,null,null
5/2/2001,5469.950195,5502.529785,5267.040039,5304.240234,5304.220703,0
5/3/2001,5287.720215,5405.540039,5264.959961,5405.540039,5405.519531,0
5/4/2001,5384.299805,5436.529785,5211.700195,5244.049805,5244.030273,0
5/7/2001,5278.910156,5316.790039,5200.75,5229.930176,5229.910645,0
5/8/2001,5214.25,5256.790039,5105.370117,5176.709961,5176.69043,0
5/9/2001,5195.040039,5248.290039,5166.390137,5232.640137,5232.620605,0
5/10/2001,5215.549805,5215.549805,5117.140137,5122.169922,5122.150391,0
5/11/2001,5110.910156,5251.390137,5033.560059,5232.720215,5232.700684,0
5/14/2001,5161.25,5212.040039,5144.169922,5176.450195,5176.430664,0
5/15/2001,5166.970215,5210.359863,5142.890137,5158.790039,5158.770508,0
5/16/2001,5147.02002,5148.600098,5081.140137,5082.02002,5082.000977,0
5/17/2001,5112.22998,5175.529785,5090.859863,5143.439941,5143.42041,0
5/18/2001,5180.910156,5180.910156,5094.580078,5111.669922,5111.650879,0
5/21/2001,5079.720215,5079.720215,4902.220215,4958.609863,4958.59082,0
5/22/2001,4991.669922,5049.040039,4973.060059,4991.47998,4991.460938,0
5/23/2001,4998.680176,5209.970215,4963.459961,5209.970215,5209.950684,0
5/24/2001,5193.870117,5246.790039,5172.049805,5226.790039,5226.770508,0
5/25/2001,5206.22998,5229.790039,5165.299805,5170.080078,5170.060547,0
5/28/2001,5123.899902,5141.379883,5073.149902,5079.720215,5079.701172,0
5/29/2001,5086.299805,5174.810059,5086.299805,5095.259766,5095.240723,0
5/30/2001,5078.910156,5103.649902,5048.97998,5057.069824,5057.050781,0
5/31/2001,5014.930176,5094.560059,5012.279785,5048.859863,5048.84082,0
6/1/2001,5090.660156,5096.430176,4991.319824,5013.959961,5013.940918,0
6/4/2001,5012.140137,5012.140137,4944.97998,4985.109863,4985.09082,0
6/5/2001,5016.259766,5065.060059,4991.5,5065.060059,5065.041016,0
6/6/2001,5129.47998,5234.120117,5129.47998,5220.439941,5220.42041,0
6/7/2001,5172.689941,5177.470215,5126.299805,5153.350098,5153.330566,0
6/8/2001,5231.169922,5282.819824,5206.27002,5226.279785,5226.260254,0
6/11/2001,5211.700195,5271.299805,5198.439941,5271.299805,5271.280273,0
6/12/2001,5247.419922,5298.689941,5244.740234,5266.240234,5266.220703,0
6/13/2001,5270.160156,5318.709961,5205.029785,5209.709961,5209.69043,0
6/14/2001,5179.399902,5200.5,5091.52002,5119.189941,5119.170898,0
6/15/2001,5080.799805,5158.629883,5080.799805,5158.629883,5158.610352,0
6/18/2001,5132.52002,5132.600098,5052.25,5070.52002,5070.500977,0
6/19/2001,5073.350098,5089.569824,5030.509766,5039.97998,5039.960938,0
6/20/2001,5038.890137,5074.089844,5025.080078,5029.640137,5029.621094,0
6/21/2001,5044.200195,5066.169922,4965.859863,4984.879883,4984.86084,0
6/22/2001,4957.189941,4985.379883,4884.910156,4904.339844,4904.321289,0
6/25/2001,null,null,null,null,null,null
6/26/2001,4932.149902,4948.439941,4784.669922,4785.120117,4785.102051,0
6/27/2001,4822.669922,4871.740234,4773.879883,4825.279785,4825.261719,0
6/28/2001,4826.27002,4826.680176,4741.540039,4768.549805,4768.532227,0
6/29/2001,4854.600098,4898.990234,4843.549805,4883.430176,4883.411621,0
7/2/2001,4886.490234,4888.370117,4805.490234,4886.859863,4886.841309,0
7/3/2001,4861.410156,4906.819824,4825.850098,4843.819824,4843.80127,0
7/4/2001,4801.259766,4801.259766,4713.839844,4739.160156,4739.142578,0
7/5/2001,4696.560059,4761.049805,4686.319824,4709.200195,4709.183105,0
7/6/2001,4670.27002,4766.27002,4663.819824,4707.009766,4706.992676,0
7/9/2001,4677.040039,4693.759766,4636.899902,4657.299805,4657.282715,0
7/10/2001,4674.290039,4692.410156,4612.839844,4616.709961,4616.692871,0
7/11/2001,4589.029785,4614.790039,4538.470215,4548.290039,4548.272949,0
7/12/2001,4587.689941,4638.47998,4562.049805,4633.540039,4633.522949,0
7/13/2001,4715.330078,4715.330078,4483.089844,4485.680176,4485.663574,0
7/16/2001,4505.720215,4510.740234,4305.02002,4368.689941,4368.673828,0
7/17/2001,4318.02002,4410.700195,4301.890137,4371.990234,4371.974121,0
7/18/2001,4387.069824,4387.189941,4204.600098,4219.890137,4219.874023,0
7/19/2001,4090.51001,4238.339844,4065.639893,4190.779785,4190.763672,0
7/20/2001,4197.419922,4270.189941,4154.899902,4220.330078,4220.313965,0
7/23/2001,4248.350098,4262.77002,4137.279785,4151.930176,4151.914063,0
7/24/2001,4101.609863,4101.609863,4008.080078,4040.77002,4040.754639,0
7/25/2001,4026.090088,4139.379883,4026.090088,4136.390137,4136.374023,0
7/26/2001,4157.580078,4308.200195,4100.299805,4300.410156,4300.394043,0
7/27/2001,4341.490234,4417.620117,4289.370117,4320.589844,4320.57373,0
7/30/2001,null,null,null,null,null,null
7/31/2001,4299.569824,4365.899902,4275.419922,4352.97998,4352.963867,0
8/1/2001,4402.709961,4411.919922,4328.529785,4354.52002,4354.503906,0
8/2/2001,4393.310059,4490.189941,4379.660156,4490.189941,4490.17334,0
8/3/2001,4499.680176,4579.160156,4488.540039,4530.680176,4530.663086,0
8/6/2001,4507.839844,4527.75,4451.040039,4470.72998,4470.713379,0
8/7/2001,4425.240234,4426.02002,4367.540039,4404,4403.983887,0
8/8/2001,4413.129883,4515.410156,4413.129883,4514.100098,4514.083496,0
8/9/2001,4469.919922,4521.160156,4445.149902,4448.52002,4448.503418,0
8/10/2001,4470.75,4491.450195,4394.089844,4476.910156,4476.893555,0
8/13/2001,4492.279785,4557.850098,4470.169922,4520.759766,4520.743164,0
8/14/2001,4547.75,4589.600098,4523.350098,4589.600098,4589.583008,0
8/15/2001,4593.649902,4665.370117,4581.640137,4623.109863,4623.092773,0
8/16/2001,4651.029785,4710.140137,4632.680176,4687.330078,4687.312988,0
8/17/2001,4713.580078,4715.200195,4626.839844,4638.359863,4638.342773,0
8/20/2001,4520.120117,4595.75,4520.120117,4550.359863,4550.342773,0
8/21/2001,4553.950195,4575.649902,4519.700195,4562.72998,4562.712891,0
8/22/2001,4509.029785,4575.439941,4483.040039,4487.52002,4487.503418,0
8/23/2001,4491.22998,4506.919922,4435.970215,4459.759766,4459.743164,0
8/24/2001,4430.419922,4430.419922,4303.339844,4310.319824,4310.303711,0
8/27/2001,4352.339844,4407.819824,4333.200195,4384.549805,4384.533691,0
8/28/2001,4405.220215,4406.970215,4340.649902,4368.379883,4368.36377,0
8/29/2001,4350.910156,4508.689941,4342.009766,4508.689941,4508.67334,0
8/30/2001,4495.919922,4576.330078,4469.589844,4503.859863,4503.843262,0
8/31/2001,4450.200195,4513.259766,4430.430176,4509.439941,4509.42334,0
9/3/2001,4520,4526.27002,4446.27002,4454.77002,4454.753418,0
9/4/2001,4450.560059,4493.529785,4403.959961,4493.529785,4493.513184,0
9/5/2001,4476.799805,4510.580078,4410.779785,4424.910156,4424.894043,0
9/6/2001,4398.529785,4412.419922,4314.080078,4338.259766,4338.243652,0
9/7/2001,4274.759766,4305.649902,4244.859863,4302.160156,4302.144043,0
9/10/2001,4254.47998,4305.740234,4214.939941,4289.100098,4289.083984,0
9/11/2001,4294.620117,4304.569824,4169.669922,4176.930176,4176.914063,0
9/12/2001,null,null,null,null,null,null
9/13/2001,3902.929932,3952.669922,3902.929932,3952.48999,3952.474854,0
9/14/2001,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713,0
9/17/2001,null,null,null,null,null,null
9/18/2001,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713,0
9/19/2001,3670.72998,3781.169922,3663.659912,3781.169922,3781.155518,0
9/20/2001,3693.909912,3725.909912,3693.110107,3698.840088,3698.826172,0
9/21/2001,3599.72998,3607.199951,3588.459961,3591.850098,3591.836426,0
9/24/2001,3503.330078,3547.669922,3461.969971,3533.51001,3533.49707,0
9/25/2001,3622.459961,3649.189941,3473.560059,3493.780029,3493.76709,0
9/26/2001,3475.870117,3625.530029,3411.679932,3625.530029,3625.516113,0
9/27/2001,3586.810059,3602.179932,3546.27002,3567.629883,3567.616455,0
9/28/2001,3587.810059,3645.47998,3587.810059,3636.939941,3636.926025,0
10/1/2001,null,null,null,null,null,null
